user_id,last_updated,vector_kv
332,2025-09-07 17:11:37.101610,"['classical:0.93', 'watercolor:0.72', 'mixed_media:0.42', 'small_art:0.39', 'colorful:0.83', 'realism:0.34', 'digital_art:0.58']"
334,2025-08-15 05:47:10.431648,"['realism:0.44', 'watercolor:0.15', 'oil_painting:0.17', 'sculpture:0.91', 'mixed_media:0.45']"
335,2025-08-21 16:55:09.477860,"['watercolor:0.48', 'mixed_media:0.75', 'realism:0.65', 'digital_art:0.59']"
337,2025-09-24 07:23:55.389930,"['portrait:0.53', 'landscape:0.62', 'sculpture:0.11', 'small_art:0.8']"
340,2025-08-19 14:58:43.743991,"['small_art:0.96', 'watercolor:0.76', 'classical:0.67', 'portrait:0.96', 'oil_painting:0.72', 'large_canvas:0.43', 'minimalist:0.42', 'sculpture:0.43']"
343,2025-07-30 07:10:49.834173,"['minimalist:0.13', 'classical:0.58', 'contemporary:0.15']"
346,2025-10-02 02:26:47.021921,"['portrait:0.5', 'landscape:0.86']"
347,2025-07-29 21:41:28.120135,"['mixed_media:0.94', 'portrait:0.5', 'abstract_art:0.73', 'classical:0.19']"
350,2025-10-12 08:09:00.519560,"['portrait:0.52', 'colorful:0.25', 'large_canvas:0.19', 'classical:0.94']"
352,2025-07-28 12:48:27.600615,"['small_art:0.93', 'classical:0.7', 'digital_art:0.18', 'watercolor:0.94', 'realism:0.23', 'minimalist:0.23']"
353,2025-10-15 08:01:47.234210,"['mixed_media:0.98', 'small_art:0.2', 'abstract_art:0.92', 'watercolor:0.76', 'sculpture:0.36', 'realism:0.2', 'classical:0.68']"
355,2025-07-11 12:47:29.734995,"['watercolor:0.68', 'digital_art:0.95', 'colorful:0.96', 'realism:0.57', 'contemporary:0.24', 'sculpture:0.33', 'small_art:0.33', 'landscape:0.48']"
356,2025-09-07 15:59:04.744335,"['landscape:0.18', 'contemporary:0.11', 'portrait:0.86', 'mixed_media:0.6', 'abstract_art:0.4', 'small_art:0.2', 'minimalist:0.39']"
359,2025-10-11 14:50:24.337904,"['minimalist:0.91', 'large_canvas:0.53', 'classical:0.52', 'watercolor:0.43', 'portrait:0.23', 'sculpture:0.14']"
361,2025-08-22 02:14:14.438492,"['minimalist:0.93', 'landscape:0.48', 'small_art:0.19', 'sculpture:0.37']"
362,2025-10-04 03:00:20.287569,"['sculpture:0.37', 'mixed_media:0.7', 'minimalist:0.66', 'realism:0.46', 'oil_painting:0.9', 'colorful:0.59', 'contemporary:0.99']"
364,2025-09-15 17:48:12.022182,"['landscape:0.3', 'watercolor:0.54', 'colorful:0.51', 'small_art:0.58', 'minimalist:0.6', 'classical:0.56', 'large_canvas:0.3', 'contemporary:0.24', 'portrait:0.69']"
367,2025-08-13 02:20:57.628085,"['sculpture:0.66', 'landscape:0.62', 'classical:0.97', 'watercolor:0.18', 'portrait:0.8', 'abstract_art:0.75', 'minimalist:0.34']"
370,2025-09-09 07:24:59.730508,"['oil_painting:0.51', 'landscape:0.73', 'abstract_art:0.62', 'contemporary:0.69', 'small_art:0.11', 'large_canvas:0.67', 'digital_art:0.96', 'sculpture:0.8', 'mixed_media:0.57']"
371,2025-07-24 03:00:42.016260,"['minimalist:0.2', 'sculpture:0.36', 'portrait:0.59', 'large_canvas:0.62', 'oil_painting:0.41']"
373,2025-07-23 10:29:17.757224,"['abstract_art:0.89', 'digital_art:0.27', 'sculpture:0.38', 'watercolor:0.14', 'minimalist:0.92', 'realism:0.91']"
374,2025-08-19 05:26:03.710092,"['mixed_media:0.33', 'contemporary:0.25', 'realism:0.36', 'sculpture:0.25', 'small_art:0.1', 'landscape:0.56']"
376,2025-09-10 14:32:12.992070,"['large_canvas:0.57', 'portrait:0.56', 'watercolor:0.51', 'oil_painting:0.35']"
377,2025-08-22 18:39:19.669222,"['large_canvas:0.59', 'contemporary:0.85', 'mixed_media:0.19', 'digital_art:0.68', 'oil_painting:0.6', 'small_art:0.23', 'minimalist:0.36']"
379,2025-10-16 07:06:15.811884,"['classical:0.41', 'oil_painting:0.54', 'watercolor:0.51']"
380,2025-09-11 03:34:16.707412,"['sculpture:0.17', 'portrait:0.58', 'large_canvas:0.49', 'digital_art:0.46', 'classical:0.87']"
382,2025-10-02 07:19:14.601133,"['watercolor:0.4', 'large_canvas:0.72', 'sculpture:0.63', 'classical:0.65', 'mixed_media:0.86', 'landscape:0.72', 'oil_painting:0.95', 'colorful:0.66']"
383,2025-10-06 01:52:28.116518,"['small_art:0.88', 'landscape:0.73', 'contemporary:0.14', 'minimalist:0.96', 'oil_painting:0.83', 'classical:0.67']"
386,2025-07-29 00:22:45.276393,"['digital_art:0.82', 'portrait:0.34', 'classical:0.93', 'oil_painting:0.73', 'minimalist:0.1', 'large_canvas:0.59']"
389,2025-08-23 07:19:29.784974,"['mixed_media:0.17', 'contemporary:0.4', 'classical:0.44']"
391,2025-09-24 06:21:51.347159,"['colorful:0.12', 'small_art:0.26']"
392,2025-07-18 05:19:26.987836,"['sculpture:0.44', 'digital_art:0.8', 'minimalist:0.54']"
394,2025-08-22 10:27:19.396390,"['oil_painting:0.44', 'landscape:0.84', 'portrait:0.93', 'colorful:0.84', 'digital_art:0.44']"
397,2025-07-13 23:30:15.544530,"['mixed_media:0.83', 'sculpture:0.54', 'colorful:0.57', 'digital_art:0.25', 'large_canvas:0.58']"
398,2025-09-12 11:13:14.904276,"['abstract_art:0.86', 'contemporary:0.7', 'classical:0.35']"
400,2025-08-01 16:14:20.603088,"['small_art:0.7', 'minimalist:0.51', 'portrait:0.9', 'colorful:0.38', 'watercolor:0.18']"
401,2025-08-10 03:11:06.633354,"['abstract_art:0.66', 'mixed_media:0.76', 'realism:0.56', 'large_canvas:0.27', 'sculpture:0.41']"
403,2025-07-16 21:15:49.153849,"['abstract_art:0.41', 'contemporary:0.65', 'watercolor:0.61', 'mixed_media:0.31']"
404,2025-10-05 05:35:31.325828,"['watercolor:0.36', 'digital_art:0.76', 'colorful:0.66']"
406,2025-09-11 13:32:04.153766,"['watercolor:0.38', 'digital_art:0.38', 'realism:0.34', 'sculpture:0.18']"
407,2025-07-16 22:41:01.137733,"['portrait:0.44', 'contemporary:0.92', 'watercolor:0.11', 'digital_art:0.37', 'minimalist:0.69', 'sculpture:0.85', 'large_canvas:0.72', 'oil_painting:0.98']"
409,2025-10-14 01:35:11.366254,"['sculpture:0.72', 'watercolor:0.48', 'portrait:0.55', 'abstract_art:0.87', 'colorful:0.43', 'minimalist:0.78', 'oil_painting:0.34']"
410,2025-09-22 08:34:50.218373,"['landscape:0.26', 'minimalist:0.49', 'classical:0.3', 'contemporary:0.26', 'realism:0.6', 'sculpture:0.7']"
412,2025-10-15 13:18:00.135616,"['minimalist:0.17', 'oil_painting:0.7', 'realism:0.37', 'small_art:0.3', 'sculpture:0.88', 'abstract_art:0.45']"
413,2025-08-03 03:47:07.627231,"['oil_painting:0.56', 'sculpture:0.83', 'digital_art:0.3']"
416,2025-07-26 18:39:49.570916,"['minimalist:0.49', 'digital_art:0.5']"
419,2025-08-07 17:54:16.277796,"['abstract_art:0.9', 'digital_art:0.81', 'small_art:0.27', 'portrait:0.84', 'realism:0.95', 'landscape:0.68', 'colorful:0.29', 'classical:0.75']"
421,2025-09-05 08:46:36.499545,"['landscape:0.19', 'large_canvas:0.43', 'minimalist:0.68', 'mixed_media:0.15']"
422,2025-08-20 06:12:13.413098,"['classical:0.74', 'minimalist:0.61', 'abstract_art:0.34', 'portrait:0.63']"
425,2025-08-09 23:38:50.654804,"['classical:0.21', 'digital_art:0.77', 'mixed_media:0.58', 'large_canvas:0.48', 'small_art:0.63', 'minimalist:0.58', 'watercolor:0.46']"
428,2025-08-26 07:57:02.890414,"['digital_art:0.13', 'portrait:0.75', 'watercolor:0.13', 'classical:0.8', 'colorful:0.49']"
430,2025-08-12 04:00:24.599121,"['small_art:0.79', 'contemporary:0.65', 'mixed_media:0.65', 'colorful:0.8', 'abstract_art:0.16']"
433,2025-07-16 22:02:50.344928,"['classical:0.79', 'colorful:0.76', 'sculpture:0.7', 'portrait:0.58', 'small_art:0.62']"
434,2025-09-20 04:49:47.691296,"['large_canvas:0.71', 'contemporary:0.81', 'minimalist:0.13', 'small_art:0.33', 'classical:0.9', 'sculpture:0.19', 'mixed_media:0.2']"
436,2025-07-30 10:21:56.207589,"['mixed_media:0.23', 'large_canvas:0.85', 'colorful:0.25', 'landscape:0.91', 'realism:0.57']"
437,2025-10-01 22:40:48.893478,"['colorful:0.67', 'realism:0.44', 'oil_painting:0.63', 'minimalist:0.41', 'classical:0.13', 'digital_art:0.33']"
439,2025-09-29 15:04:49.691418,"['colorful:0.13', 'sculpture:0.65', 'digital_art:0.74', 'small_art:0.19']"
440,2025-10-13 11:54:56.993133,"['oil_painting:0.91', 'digital_art:0.32', 'large_canvas:0.42', 'abstract_art:0.25', 'mixed_media:0.44', 'colorful:0.39']"
442,2025-07-25 23:10:25.906263,"['minimalist:0.41', 'classical:0.95', 'watercolor:0.53', 'abstract_art:0.6']"
443,2025-09-19 12:10:35.149361,"['digital_art:0.99', 'colorful:0.74', 'realism:0.65', 'watercolor:0.78', 'oil_painting:0.5']"
445,2025-10-02 09:11:56.971868,"['small_art:0.75', 'watercolor:0.92', 'realism:0.59', 'abstract_art:0.5', 'landscape:0.51', 'sculpture:0.32', 'portrait:0.25']"
448,2025-07-14 09:34:37.517862,"['small_art:0.34', 'large_canvas:0.51', 'watercolor:0.2', 'contemporary:0.89', 'digital_art:0.22', 'minimalist:0.85', 'abstract_art:0.98']"
449,2025-07-16 16:14:17.499251,"['digital_art:0.11', 'oil_painting:0.98', 'landscape:0.94', 'classical:0.85']"
452,2025-09-13 14:51:25.084879,"['contemporary:0.24', 'portrait:0.49', 'large_canvas:0.99', 'oil_painting:0.28', 'realism:0.4']"
454,2025-10-11 23:39:52.118385,"['realism:0.45', 'abstract_art:0.14', 'digital_art:0.81', 'mixed_media:0.8', 'classical:0.13', 'oil_painting:0.56', 'large_canvas:0.42', 'colorful:0.71', 'sculpture:0.28']"
455,2025-07-23 07:18:22.478195,"['contemporary:0.66', 'digital_art:0.68', 'portrait:0.12']"
457,2025-10-12 00:42:59.502216,"['contemporary:0.88', 'realism:0.35', 'abstract_art:0.76', 'small_art:0.28', 'sculpture:0.26']"
458,2025-08-09 23:10:35.691352,"['minimalist:0.19', 'colorful:0.78', 'portrait:1', 'small_art:0.54', 'oil_painting:0.18', 'landscape:0.71', 'abstract_art:0.29']"
460,2025-09-17 20:06:15.061966,"['realism:0.43', 'watercolor:0.86', 'landscape:0.82']"
461,2025-07-24 10:07:21.901770,"['abstract_art:0.96', 'portrait:0.54', 'contemporary:0.66', 'classical:0.39', 'realism:0.51', 'mixed_media:0.55', 'sculpture:0.3', 'watercolor:0.66']"
463,2025-07-09 06:41:37.203364,"['realism:0.45', 'contemporary:0.41', 'watercolor:0.85', 'abstract_art:0.33', 'small_art:0.16']"
464,2025-08-16 07:05:55.021704,"['landscape:0.33', 'mixed_media:0.93']"
467,2025-09-30 07:40:24.060774,"['watercolor:0.5', 'mixed_media:0.5', 'classical:0.49', 'sculpture:0.27', 'realism:0.6', 'small_art:0.94', 'large_canvas:0.61', 'colorful:0.98', 'portrait:0.66']"
469,2025-07-24 22:47:40.858720,"['colorful:0.94', 'portrait:0.11', 'contemporary:0.45']"
470,2025-10-04 09:48:04.086599,"['oil_painting:0.39', 'abstract_art:0.12', 'portrait:0.5', 'colorful:0.7']"
472,2025-10-05 07:50:13.998376,"['oil_painting:0.62', 'contemporary:0.57', 'watercolor:0.95', 'portrait:0.34', 'landscape:0.73', 'large_canvas:0.15', 'small_art:0.77']"
473,2025-08-12 11:16:56.634305,"['minimalist:0.5', 'digital_art:0.7', 'contemporary:0.22', 'sculpture:0.33']"
475,2025-07-16 09:30:02.836752,"['colorful:0.47', 'landscape:0.26', 'oil_painting:0.53', 'mixed_media:0.53', 'contemporary:0.26', 'digital_art:0.82', 'realism:0.76']"
476,2025-07-20 21:59:03.396343,"['small_art:0.11', 'oil_painting:0.65', 'watercolor:0.54', 'colorful:0.19', 'mixed_media:0.72', 'realism:0.8', 'large_canvas:0.74']"
479,2025-10-07 15:02:04.322165,"['large_canvas:0.24', 'mixed_media:0.82', 'classical:0.57']"
484,2025-09-08 16:16:37.115027,"['abstract_art:0.15', 'landscape:0.7', 'digital_art:0.1', 'minimalist:0.96', 'large_canvas:0.22', 'portrait:0.78', 'sculpture:0.71']"
485,2025-07-31 18:16:02.888123,"['mixed_media:0.98', 'oil_painting:0.54', 'digital_art:0.34', 'portrait:0.92', 'colorful:0.83', 'large_canvas:0.29', 'small_art:0.81']"
487,2025-08-13 06:13:55.956019,"['small_art:0.27', 'large_canvas:0.28', 'classical:0.65', 'minimalist:0.85', 'digital_art:0.97', 'sculpture:0.23']"
488,2025-08-03 20:38:56.400719,"['abstract_art:0.67', 'small_art:0.48', 'watercolor:0.47', 'digital_art:0.75', 'classical:0.59', 'landscape:0.65', 'portrait:0.1']"
490,2025-07-13 01:43:38.529667,"['small_art:0.44', 'landscape:0.55', 'oil_painting:0.83', 'digital_art:0.5']"
491,2025-10-07 23:17:11.573729,"['colorful:0.29', 'sculpture:0.22', 'realism:0.17', 'watercolor:0.37', 'abstract_art:0.47']"
494,2025-09-04 12:02:22.266411,"['small_art:0.31', 'large_canvas:1', 'oil_painting:0.81', 'abstract_art:0.95', 'minimalist:0.47', 'contemporary:0.77', 'watercolor:0.35']"
497,2025-08-29 00:49:36.987804,"['watercolor:0.17', 'large_canvas:0.52', 'landscape:0.4', 'contemporary:0.55', 'realism:0.37', 'digital_art:0.26']"
499,2025-09-30 13:20:11.713789,"['contemporary:0.83', 'large_canvas:0.32', 'portrait:0.95', 'watercolor:0.87', 'realism:0.76', 'classical:0.79', 'oil_painting:0.64']"
500,2025-09-21 14:39:56.067473,"['portrait:0.92', 'colorful:0.78', 'watercolor:0.99', 'classical:0.58', 'contemporary:0.47', 'abstract_art:0.41']"
502,2025-08-31 15:46:23.452719,"['oil_painting:0.65', 'mixed_media:0.2', 'abstract_art:0.63']"
505,2025-08-06 03:52:47.548754,"['watercolor:0.96', 'contemporary:0.34', 'large_canvas:0.65']"
509,2025-09-28 15:57:23.676331,"['realism:0.53', 'minimalist:0.27', 'landscape:0.75', 'classical:0.85', 'large_canvas:0.5', 'colorful:0.57', 'watercolor:0.51']"
511,2025-09-17 14:15:39.708674,"['landscape:0.23', 'portrait:0.6', 'watercolor:0.44', 'mixed_media:0.16', 'minimalist:0.83', 'contemporary:0.5']"
512,2025-07-27 16:12:05.334553,"['mixed_media:0.99', 'sculpture:0.15', 'digital_art:0.11', 'watercolor:0.51']"
514,2025-08-10 00:59:14.497336,"['watercolor:0.4', 'small_art:0.47', 'digital_art:0.22', 'classical:0.15', 'portrait:1', 'contemporary:0.25']"
515,2025-09-11 05:30:46.178547,"['realism:0.37', 'small_art:0.83', 'minimalist:0.51', 'mixed_media:0.73', 'landscape:0.79', 'classical:0.65']"
517,2025-09-14 08:51:33.572058,"['classical:0.78', 'small_art:0.99', 'realism:0.69', 'oil_painting:0.64', 'contemporary:0.71']"
518,2025-08-01 23:37:34.764091,"['small_art:0.39', 'portrait:0.64', 'large_canvas:0.74', 'mixed_media:0.82', 'digital_art:0.69']"
520,2025-07-28 16:38:54.983104,"['oil_painting:0.19', 'large_canvas:0.48', 'portrait:0.34', 'minimalist:0.68', 'contemporary:0.73', 'small_art:0.16', 'classical:0.44', 'watercolor:0.15', 'realism:0.74']"
521,2025-09-22 22:11:21.144173,"['large_canvas:0.55', 'sculpture:0.23', 'abstract_art:0.47']"
523,2025-10-03 23:51:21.309828,"['abstract_art:0.71', 'large_canvas:0.48', 'contemporary:0.83', 'oil_painting:0.85', 'minimalist:0.28', 'classical:0.48', 'digital_art:0.87', 'small_art:0.23']"
524,2025-07-27 21:08:20.181562,"['minimalist:0.37', 'classical:0.77', 'mixed_media:0.13', 'landscape:0.33']"
526,2025-10-01 02:49:01.262399,"['sculpture:0.86', 'abstract_art:0.94', 'mixed_media:0.55', 'colorful:0.3', 'large_canvas:0.11', 'minimalist:0.68']"
527,2025-10-02 07:22:09.449602,"['large_canvas:0.23', 'watercolor:0.21', 'sculpture:0.16', 'small_art:0.11', 'digital_art:0.45', 'colorful:0.29']"
529,2025-08-30 04:01:44.918979,"['digital_art:0.21', 'small_art:0.11', 'landscape:0.64', 'sculpture:0.97']"
532,2025-08-13 10:36:27.126784,"['classical:0.51', 'abstract_art:0.33', 'small_art:0.78']"
533,2025-09-11 13:49:07.604720,"['contemporary:0.83', 'abstract_art:0.28', 'large_canvas:0.25', 'minimalist:0.51']"
535,2025-08-17 23:11:08.876895,"['watercolor:0.46', 'portrait:0.79', 'mixed_media:0.19', 'realism:0.49']"
536,2025-10-03 22:18:07.757193,"['oil_painting:0.17', 'mixed_media:0.91', 'digital_art:0.7', 'contemporary:0.23', 'colorful:0.15', 'large_canvas:0.74', 'classical:0.39']"
538,2025-07-18 02:48:14.783085,"['classical:0.37', 'mixed_media:0.28', 'realism:0.1', 'portrait:0.44']"
539,2025-07-10 16:48:00.213035,"['classical:0.69', 'minimalist:0.98', 'realism:0.71', 'landscape:0.53', 'watercolor:0.42', 'small_art:0.97', 'digital_art:0.74', 'abstract_art:0.78']"
541,2025-09-09 21:06:04.613729,"['mixed_media:0.49', 'abstract_art:0.96', 'minimalist:0.52']"
542,2025-08-18 18:03:54.444348,"['mixed_media:0.81', 'contemporary:0.11', 'sculpture:0.5', 'realism:0.15', 'watercolor:0.39']"
544,2025-08-12 20:38:42.159370,"['portrait:0.92', 'oil_painting:0.88', 'contemporary:0.3', 'digital_art:0.33', 'realism:0.39', 'colorful:0.38', 'mixed_media:0.13']"
545,2025-10-04 14:57:37.890101,"['oil_painting:0.85', 'landscape:0.21', 'abstract_art:0.33']"
547,2025-07-27 16:15:11.923387,"['contemporary:0.67', 'minimalist:0.66', 'abstract_art:0.16', 'realism:0.62', 'portrait:0.28', 'landscape:0.94']"
548,2025-09-24 17:53:54.455713,"['small_art:0.61', 'portrait:0.25', 'sculpture:0.4', 'digital_art:0.9', 'oil_painting:0.22', 'realism:0.74', 'minimalist:0.47']"
550,2025-09-05 16:08:07.050055,"['sculpture:0.98', 'contemporary:0.6', 'large_canvas:0.68', 'colorful:0.95']"
551,2025-07-13 06:35:28.114304,"['portrait:0.22', 'abstract_art:0.3', 'small_art:0.96', 'watercolor:0.75', 'contemporary:0.77']"
553,2025-09-13 21:11:05.039046,"['oil_painting:0.71', 'portrait:0.73', 'contemporary:0.91', 'minimalist:0.28', 'abstract_art:0.78', 'realism:0.19']"
554,2025-09-10 15:51:00.887908,"['portrait:0.3', 'digital_art:0.2', 'classical:0.82', 'colorful:0.27']"
556,2025-08-22 05:15:03.128769,"['watercolor:0.52', 'oil_painting:0.92', 'large_canvas:0.11', 'mixed_media:0.5', 'small_art:0.97', 'classical:0.62']"
559,2025-10-02 05:48:37.899542,"['watercolor:0.17', 'large_canvas:0.25', 'realism:0.75', 'sculpture:0.67', 'landscape:0.37']"
562,2025-09-14 05:35:39.599848,"['portrait:0.83', 'digital_art:0.63', 'sculpture:0.31', 'colorful:0.2', 'large_canvas:0.23', 'classical:0.64', 'landscape:0.96', 'realism:0.92', 'minimalist:0.41']"
563,2025-08-11 08:04:18.056686,"['classical:0.61', 'landscape:0.74', 'digital_art:0.44']"
565,2025-07-26 06:21:35.272191,"['portrait:0.84', 'small_art:0.41', 'sculpture:0.27', 'large_canvas:0.91', 'contemporary:0.77', 'digital_art:1', 'watercolor:0.32']"
566,2025-07-25 02:53:09.528343,"['oil_painting:0.35', 'colorful:0.98', 'classical:0.43', 'small_art:0.81', 'digital_art:0.45', 'minimalist:0.46']"
569,2025-09-22 08:34:47.935808,"['landscape:0.32', 'watercolor:0.57', 'contemporary:0.18']"
571,2025-09-05 08:49:33.037062,"['watercolor:0.38', 'small_art:0.44', 'classical:0.45', 'digital_art:1', 'contemporary:0.63', 'minimalist:0.11']"
572,2025-07-17 06:16:14.660852,"['mixed_media:0.87', 'large_canvas:0.48', 'realism:0.69']"
574,2025-08-10 03:12:10.705572,"['large_canvas:0.92', 'colorful:0.63', 'watercolor:0.38', 'landscape:0.18', 'small_art:0.51', 'digital_art:0.24']"
575,2025-09-26 15:26:11.860642,"['contemporary:0.7', 'abstract_art:0.35', 'large_canvas:0.81', 'minimalist:0.85', 'mixed_media:0.41', 'sculpture:0.73', 'oil_painting:0.95']"
577,2025-09-24 06:00:07.792423,"['abstract_art:0.58', 'sculpture:0.88', 'colorful:0.47', 'classical:0.78', 'realism:0.84']"
578,2025-09-20 09:01:15.788238,"['small_art:0.15', 'colorful:0.81', 'contemporary:0.23', 'watercolor:0.12']"
580,2025-08-04 13:10:50.296045,"['small_art:0.53', 'oil_painting:0.67', 'sculpture:0.32']"
581,2025-08-28 19:55:33.016318,"['digital_art:0.56', 'abstract_art:0.4', 'realism:0.73']"
583,2025-08-18 23:39:23.899716,"['oil_painting:0.87', 'colorful:0.2', 'classical:0.74', 'portrait:0.18', 'large_canvas:0.77', 'contemporary:0.95', 'watercolor:0.72']"
584,2025-08-23 06:31:34.442125,"['abstract_art:0.66', 'portrait:0.92', 'watercolor:0.72', 'mixed_media:0.87']"
586,2025-07-26 11:03:41.293226,"['landscape:0.7', 'mixed_media:0.78', 'watercolor:0.56', 'sculpture:0.27', 'abstract_art:0.74', 'portrait:0.65']"
587,2025-09-21 23:01:22.430781,"['small_art:0.83', 'large_canvas:0.2', 'mixed_media:0.42', 'watercolor:0.9', 'contemporary:0.11']"
589,2025-07-24 09:49:26.969912,"['digital_art:0.22', 'minimalist:0.58', 'small_art:0.31', 'contemporary:0.76', 'abstract_art:0.48']"
590,2025-07-20 03:12:59.444112,"['contemporary:0.52', 'landscape:0.84', 'sculpture:0.91', 'portrait:0.49', 'colorful:0.52', 'abstract_art:0.85']"
592,2025-07-30 16:35:25.354063,"['landscape:0.14', 'sculpture:0.49', 'oil_painting:0.67']"
593,2025-10-07 05:14:30.541227,"['oil_painting:0.69', 'digital_art:0.31', 'landscape:0.27', 'small_art:0.6', 'realism:0.69', 'portrait:0.68', 'sculpture:0.12']"
595,2025-09-17 13:17:09.346285,"['realism:0.93', 'abstract_art:0.84', 'sculpture:0.52', 'minimalist:0.73', 'landscape:0.59', 'colorful:0.67', 'watercolor:0.61']"
596,2025-07-10 06:35:08.268066,"['minimalist:0.66', 'oil_painting:0.68', 'small_art:0.97']"
598,2025-08-09 03:18:59.840448,"['abstract_art:0.39', 'contemporary:0.12', 'sculpture:0.24', 'landscape:0.62']"
599,2025-08-24 16:09:54.257520,"['watercolor:0.98', 'classical:0.93', 'small_art:0.85', 'portrait:0.62', 'minimalist:0.95', 'realism:0.27', 'mixed_media:0.83']"
604,2025-07-09 11:13:18.592507,"['minimalist:0.76', 'contemporary:0.96', 'oil_painting:0.83', 'realism:0.97']"
605,2025-08-15 07:09:19.138716,"['sculpture:0.75', 'portrait:0.14', 'minimalist:0.67']"
607,2025-07-10 19:42:37.465886,"['contemporary:0.31', 'realism:0.21', 'classical:0.12', 'watercolor:0.39']"
608,2025-08-28 01:45:18.531269,"['oil_painting:0.38', 'classical:0.57', 'colorful:0.47', 'minimalist:0.6', 'sculpture:0.7', 'contemporary:0.14']"
610,2025-10-06 10:00:57.549142,"['contemporary:0.47', 'sculpture:0.36', 'minimalist:0.33', 'mixed_media:0.28']"
611,2025-10-11 02:52:28.337195,"['digital_art:0.92', 'sculpture:0.47', 'watercolor:0.59']"
613,2025-07-19 11:59:13.513183,"['mixed_media:0.21', 'landscape:0.69', 'portrait:0.74']"
